"N_all_x","N_all","N_manual_x","N_manual","N_manual_systematic_x","N_manual_systematic","S_all_x","S_all","S_manual_x","S_manual","S_manual_systematic_x","S_manual_systematic","composite_x","composite_y"
0.892857142857143,-0.000912295907693445,0.892857142857143,-0.000878177461453734,0.892857142857143,-0.00143733177041151,0.704225352112676,-0.000572144853446472,0.714285714285714,0.000384447929440711,0.714285714285714,0.000862065500406924,0.803571428571429,-0.000287633135002294
1.51446654611212,-0.0014252041764609,1.51446654611212,-0.00201051889015989,1.51446654611212,-0.00224317449109869,1.32822249955429,-0.0051117607658513,1.33815551537071,-0.00544697855842916,1.33815551537071,-0.00232471299399109,1.42631103074141,-0.00228394374254489
2.13607594936709,-0.00194929476199856,2.13607594936709,-0.00317053794844728,2.13607594936709,-0.00306655408372423,1.9522196469959,-0.00972327843679609,1.9620253164557,-0.0113620669989453,1.9620253164557,-0.00565118878454211,2.04905063291139,-0.00435887143413317
2.75768535262206,-0.00249574998107662,2.75768535262206,-0.00438591226589718,2.75768535262206,-0.00392500742022649,2.57621679443751,-0.0144785996248205,2.58589511754069,-0.0174444793447536,2.58589511754069,-0.00925705916739912,2.67179023508137,-0.00659103329381281
3.37929475587703,-0.00307575215046531,3.37929475587703,-0.0056843194720908,3.37929475587703,-0.00483607137254384,3.20021394187912,-0.0194496260884646,3.20976491862568,-0.0237778775485006,3.20976491862568,-0.0132820214387151,3.29452983725136,-0.00905904640562947
4.00090415913201,-0.00370048358693483,4.00090415913201,-0.00709343719660941,4.00090415913201,-0.00581728281261463,3.82421108932073,-0.0247082595862681,3.83363471971067,-0.0304459235628322,3.83363471971067,-0.0178657728946431,3.91726943942134,-0.0118415278536289
4.62251356238698,-0.00438112660725538,4.62251356238698,-0.00864094306903423,4.62251356238698,-0.00688617861237724,4.44820823676235,-0.030326401876771,4.45750452079566,-0.0375322793403947,4.45750452079566,-0.0231480108313361,4.54000904159132,-0.0150170947218567
5.24412296564195,-0.00512886352819717,5.24412296564195,-0.0103545147189465,5.24412296564195,-0.00806029564377001,5.07220538420396,-0.0363759547185131,5.08137432188065,-0.0451206068338343,5.08137432188065,-0.0292684325449471,5.1627486437613,-0.0186643640943586
5.86573236889693,-0.00595487594670677,5.86573236889693,-0.0122618277794637,5.86573236889693,-0.00935717077873132,5.69620253164557,-0.0429288198700342,5.70524412296564,-0.0532945679957971,5.70524412296564,-0.0363667353316291,5.78548824593128,-0.0228619530551802
6.4873417721519,-0.0068650359213043,6.4873417721519,-0.0143758316359211,6.4873417721519,-0.0107938781555137,6.32019967908718,-0.050039446344263,6.32911392405063,-0.0621188941054701,6.32911392405063,-0.0445471802030175,6.40822784810127,-0.0276705291792656
7.10895117540687,-0.00784715244993592,7.10895117540687,-0.0166593769486135,7.10895117540687,-0.0123646231384429,6.94419682652879,-0.0576851676929367,6.95298372513562,-0.0715730534391844,6.95298372513562,-0.0537713522492103,7.03096745027125,-0.0330679876938266
7.73056057866184,-0.00888519684450586,7.73056057866184,-0.0190646703799921,7.73056057866184,-0.0140307247720297,7.5681939739704,-0.0658220253717988,7.57685352622061,-0.0816125204064111,7.57685352622061,-0.0639649333580746,7.65370705244123,-0.0389978290650521
8.35216998191682,-0.00996314041691837,8.35216998191682,-0.0215439185925076,8.35216998191682,-0.0157509525995628,8.19219112141202,-0.0744060601331565,8.2007233273056,-0.0921927680980605,8.2007233273056,-0.0750536054171068,8.27644665461121,-0.0454022790083348
8.97377938517179,-0.0110649544790777,8.97377938517179,-0.0240493282486113,8.97377938517179,-0.0174840761643307,8.81618826885363,-0.0833933127293171,8.8245931283906,-0.103269269605043,8.8245931283906,-0.0869630503138036,8.89918625678119,-0.0522235632390672
9.59538878842676,-0.0121746103428881,9.59538878842676,-0.0265331060107541,9.59538878842676,-0.019188865009622,9.44018541629524,-0.0927398239125877,9.44846292947559,-0.114797498018268,9.44846292947559,-0.0996189499356615,9.52192585895117,-0.0594039074726418
10.2169981916817,-0.0132760793202538,10.2169981916817,-0.0289474585413869,10.2169981916817,-0.0208240886787252,10.0641825637369,-0.102401634435276,10.0723327305606,-0.126732926428647,10.0723327305606,-0.112946986170177,10.1446654611212,-0.0668855374244512
10.8386075949367,-0.014353332723079,10.8386075949367,-0.0312445925029608,10.8386075949367,-0.0223485167149289,10.6881797111785,-0.112334785049688,10.6962025316456,-0.13903102792709,10.6962025316456,-0.126872840904847,10.7674050632911,-0.0746106788098879
11.4602169981917,-0.0153904324037707,11.4602169981917,-0.0333769242594548,11.4602169981917,-0.0237209186615215,11.3121768586201,-0.122495318568118,11.3200723327306,-0.151647337614449,11.3200723327306,-0.141322269087786,11.3901446654611,-0.0825215938746539
12.0818264014467,-0.0163947295237157,12.0818264014467,-0.0353508107156611,12.0818264014467,-0.0249069015626937,11.9361740060617,-0.132849016685752,11.9439421338156,-0.164551384672084,11.9439421338156,-0.156239676191196,12.0128842676311,-0.0905732888769448
12.7034358047016,-0.0174277080860047,12.7034358047016,-0.037297986251495,12.7034358047016,-0.0259456559214132,12.5601711535033,-0.14339390026444,12.5678119349005,-0.177744347999755,12.5678119349005,-0.171612751081093,12.6356238698011,-0.0987792035012531
13.3250452079566,-0.0185585254019557,13.3250452079566,-0.0393679574528211,13.3250452079566,-0.0269211851510592,13.1841683009449,-0.154134652247722,13.1916817359855,-0.191231755892146,13.1916817359855,-0.187435307298394,13.2583634719711,-0.107178246224727
13.9466546112116,-0.0198563387828866,13.9466546112116,-0.0417102309055041,13.9466546112116,-0.027918128634622,13.8081654483865,-0.165075955579138,13.8155515370705,-0.205019136643936,13.8155515370705,-0.203701158384015,13.881103074141,-0.115809643509319
14.5682640144665,-0.0213903055401157,14.5682640144665,-0.0444743131954086,14.5682640144665,-0.0290211257550922,14.4321625958281,-0.176222493202226,14.4394213381555,-0.219112018549808,14.4394213381555,-0.220404117878874,14.503842676311,-0.124712621816983
15.1898734177215,-0.0232295829849608,15.1898734177215,-0.0478097109083995,15.1898734177215,-0.0303148158954602,15.0561597432697,-0.187578948060528,15.0632911392405,-0.233515929904441,15.0632911392405,-0.237537999323886,15.126582278481,-0.133926407609673
15.8114828209765,-0.0254433284287401,15.8114828209765,-0.0518659306303412,15.8114828209765,-0.0318838384387165,15.6801568907114,-0.199150003097583,15.6871609403255,-0.248236399002518,15.6871609403255,-0.255096616259968,15.749321880651,-0.143490227349342
16.4330922242315,-0.0281006991827715,16.4330922242315,-0.0567924789470986,16.4330922242315,-0.0338128327678514,16.304154038153,-0.210940341256931,16.3110307414105,-0.263278954138719,16.3110307414105,-0.273073782228036,16.372061482821,-0.153443307497944
17.0547016274864,-0.0312699636329809,17.0547016274864,-0.0627372221294297,17.0547016274864,-0.0361864382658555,16.9281511855946,-0.22295464352288,16.9349005424955,-0.278649120613902,16.9349005424955,-0.291457936759765,16.994801084991,-0.16382218751281
17.6763110307414,-0.0349533422153143,17.6763110307414,-0.0697261495717618,17.6763110307414,-0.0390561950013577,17.5521483330362,-0.235155542220106,17.5587703435805,-0.294286957797932,17.5587703435805,-0.310061316856401,17.6175406871609,-0.174558755928879
18.2979204339964,-0.0390426134287441,18.2979204339964,-0.0775814545128735,18.2979204339964,-0.0423330800874479,18.1761454804778,-0.24735526646398,18.1826401446655,-0.309898192684965,18.1826401446655,-0.328484574351031,18.2402802893309,-0.18540882721924
18.9195298372514,-0.0434190456008586,18.9195298372514,-0.0861059359959871,18.9195298372514,-0.0458907641231836,18.8001426279194,-0.259332430779662,18.8065099457505,-0.325136141908291,18.8065099457505,-0.346315836172596,18.8630198915009,-0.19610330014789
19.5411392405063,-0.0479639070592462,19.5411392405063,-0.0951023930643251,19.5411392405063,-0.0496029174286487,19.424139775361,-0.270865649692313,19.4303797468354,-0.339654122101202,19.4303797468354,-0.363143229250033,19.4857594936709,-0.206373073339341
20.1627486437613,-0.0525584661314951,20.1627486437613,-0.10437362476111,20.1627486437613,-0.0533432103239269,20.0481369228026,-0.281733537727093,20.0542495479204,-0.353105449896988,20.0542495479204,-0.378554880512281,20.1084990958409,-0.215949045418104
20.7843580470163,-0.0570839911451937,20.7843580470163,-0.113722430129564,20.7843580470163,-0.0569853131291022,20.6721340702443,-0.291714709409163,20.6781193490054,-0.365143441928941,20.6781193490054,-0.392138916888279,20.7312386980108,-0.224562115008691
21.4059674502712,-0.0614217504279303,21.4059674502712,-0.122951608212909,21.4059674502712,-0.0604028961642583,21.2961312176859,-0.300587779263682,21.3019891500904,-0.375421414830352,21.3019891500904,-0.403483465306966,21.3539783001808,-0.231943180735612
22.0275768535262,-0.0654530123072933,22.0275768535262,-0.131863958054369,22.0275768535262,-0.063469629749479,21.9201283651275,-0.308131361815812,21.9258589511754,-0.383592685234512,21.9258589511754,-0.412176652697281,21.9767179023508,-0.23782314122338
22.6491862567812,-0.0690611575592778,22.6491862567812,-0.140263594516968,22.6491862567812,-0.0660592858034306,22.5441255125691,-0.314125216947247,22.5497287522604,-0.389321975313681,22.5497287522604,-0.417814404108019,22.5994575045208,-0.241936844955725
23.2707956600362,-0.0721555360003246,23.2707956600362,-0.147970808280186,23.2707956600362,-0.0680596614728435,23.1681226600107,-0.31841311567822,23.1735985533454,-0.392468843180901,23.1735985533454,-0.420223728438047,23.2221971066908,-0.244141694955445
23.8924050632911,-0.0746629473743189,23.8924050632911,-0.154816759382497,23.8924050632911,-0.0693867780109995,23.7921198074523,-0.320935428700072,23.7974683544304,-0.39305624582245,23.7974683544304,-0.419495732419576,23.8449367088608,-0.244441255215288
24.5140144665461,-0.0765105151740109,24.5140144665461,-0.160632809521821,24.5140144665461,-0.0699600412793477,24.4161169548939,-0.321640537771638,24.4213381555154,-0.391112197259799,24.4213381555154,-0.415735960633941,24.4676763110307,-0.242848000956645
25.1356238698011,-0.0776253628921502,25.1356238698011,-0.165250320396076,25.1356238698011,-0.0696988571393369,25.0401141023355,-0.320476824651753,25.0452079566004,-0.38666471151442,25.0452079566004,-0.409049957662475,25.0904159132007,-0.239374407400906
25.7572332730561,-0.0779346140214869,25.7572332730561,-0.168500653703181,25.7572332730561,-0.068522631452416,25.6641112497771,-0.31739267109925,25.6690777576854,-0.379741802607786,25.6690777576854,-0.399543268086511,25.7131555153707,-0.234032949769464
26.378842676311,-0.0773653920547708,26.378842676311,-0.170215171141054,26.378842676311,-0.0663507700800341,26.2881083972188,-0.312336458872963,26.2929475587703,-0.370371484561367,26.2929475587703,-0.387321436487383,26.3358951175407,-0.226836103283708
27.000452079566,-0.0758448204847518,27.000452079566,-0.170225234407614,27.000452079566,-0.06310267888364,26.9121055446604,-0.305256569731727,26.9168173598553,-0.358581771396637,26.9168173598553,-0.372490007446423,26.9586347197107,-0.217796343165031
27.622061482821,-0.0733000228041797,27.622061482821,-0.168362205200778,27.622061482821,-0.0586977637246827,27.536102692102,-0.296101385434376,27.5406871609403,-0.344400677135067,27.5406871609403,-0.355154525544965,27.5813743218806,-0.206926144634824
28.2436708860759,-0.0696688210469841,28.2436708860759,-0.16447878537169,28.2436708860759,-0.0530614200142841,28.1600998395436,-0.28483002739718,28.1645569620253,-0.327867467284963,28.1645569620253,-0.335436361599308,28.2041139240506,-0.194248890806796
28.8652802893309,-0.0650395053184764,28.8652802893309,-0.158727812242741,28.8652802893309,-0.0462871723205434,28.7840969869852,-0.271680118985973,28.7884267631103,-0.309297369002403,28.7884267631103,-0.313731720863104,28.8268535262206,-0.180009446591824
29.4868896925859,-0.0596114682327389,29.4868896925859,-0.151483736954595,29.4868896925859,-0.0386555068926608,29.4080941344268,-0.257186491652218,29.4122965641953,-0.289291465526852,29.4122965641953,-0.290669685941538,29.4495931283906,-0.1646625964171
30.1084990958409,-0.0535867000974487,30.1084990958409,-0.143126192212244,30.1084990958409,-0.0304566793488168,30.0320912818684,-0.241898462688955,30.0361663652803,-0.268464071241556,30.0361663652803,-0.266886702004194,30.0723327305606,-0.148671690676506
30.7301084990958,-0.0471671912202828,30.7301084990958,-0.134034810720677,30.7301084990958,-0.0219809453071914,30.65608842931,-0.226365349389224,30.6600361663653,-0.247429500529761,30.6600361663653,-0.243019214220655,30.6950723327306,-0.132500079763923
31.3517179023508,-0.0405549319089182,31.3517179023508,-0.124589225184889,31.3517179023508,-0.0135185603859649,31.2800855767516,-0.211136469046061,31.2839059674503,-0.226802067774715,31.2839059674503,-0.219703667760502,31.3178119349005,-0.116611114073234
31.9733273056058,-0.0339519124710321,31.9733273056058,-0.115169068309869,31.9733273056058,-0.00535978020331753,31.9040827241933,-0.196761138952508,31.9077757685353,-0.207196087359663,31.9077757685353,-0.19757650779332,31.9405515370705,-0.101468143998319
32.5949367088608,-0.0275601232143014,32.5949367088608,-0.106153972800609,32.5949367088608,0.0022051396225706,32.5280798716349,-0.183788676401602,32.5316455696203,-0.189225873667854,32.5316455696203,-0.17727417948869,32.5632911392405,-0.0875345199330599
33.2165461121157,-0.0215815544464033,33.2165461121157,-0.097923571362102,33.2165461121157,0.0088859434735192,33.1520770190765,-0.17276829518614,33.1555153707052,-0.173505741082532,33.1555153707052,-0.159433128016196,33.1860307414105,-0.0752735922713384
33.8381555153707,-0.0161936049879561,33.8381555153707,-0.090811480781759,33.8381555153707,0.0144124918480587,33.7760741665181,-0.16407258720471,33.7793851717902,-0.160592192403224,33.7793851717902,-0.144654749231213,33.8087703435805,-0.0651211286915774
34.4597649186257,-0.0113988375530294,34.4597649186257,-0.0848241621996065,34.4597649186257,0.0187662681754246,34.4000713139597,-0.157535694535439,34.4032549728752,-0.150475138649585,34.4032549728752,-0.13298971002254,34.4315099457504,-0.0571117209235576
35.0813743218807,-0.00712407745317907,35.0813743218807,-0.0798263559209999,35.0813743218807,0.02209995160156,35.0240684614013,-0.152889516856966,35.0271247739602,-0.142823500405696,35.0271247739602,-0.124050864870453,35.0542495479204,-0.0509754566344464
35.7029837251356,-0.00329584552226969,35.7029837251356,-0.0756822325085904,35.7029837251356,0.0245695002796218,35.6480656088429,-0.149865953847932,35.6509945750452,-0.137302535687136,35.6509945750452,-0.117438975623492,35.6769891500904,-0.0464347376719352
36.3245931283906,0.00015933740583407,36.3245931283906,-0.0722559625250287,36.3245931283906,0.0263308723627672,36.2720627562845,-0.148196905186976,36.2748643761302,-0.133577502509486,36.2748643761302,-0.112754804130197,36.2997287522604,-0.0432119658837151
36.9462025316456,0.00331495049726757,36.9462025316456,-0.0694117165329661,36.9462025316456,0.0275400260041531,36.8960599037262,-0.147614270552739,36.8987341772152,-0.131313658888329,36.8987341772152,-0.109599112239108,36.9224683544304,-0.0410295431174776
37.5678119349005,0.00624447291816616,37.5678119349005,-0.0670136650950535,37.5678119349005,0.0283529193569367,37.5200570511678,-0.147849949623861,37.5226039783002,-0.130176262839244,37.5226039783002,-0.107572661798764,37.5452079566004,-0.0396098712209139
38.1894213381555,0.00902138383466525,38.1894213381555,-0.0649259787739417,38.1894213381555,0.028925510574275,38.1440541986094,-0.148635842078981,38.1464737793852,-0.129830572377813,38.1464737793852,-0.106276214657706,38.1679475587703,-0.0386753520417153
38.8110307414105,0.0117191624129001,38.8110307414105,-0.0630128281322819,38.8110307414105,0.0294137578093251,38.768051346051,-0.149703847596741,38.7703435804702,-0.129941845519617,38.7703435804702,-0.105310532664471,38.7906871609403,-0.0379483874275732
39.4326401446655,0.0144004391679184,39.4326401446655,-0.0611592548032106,39.4326401446655,0.0299595386123583,39.3920484934926,-0.150830105775169,39.3942133815552,-0.130200265891532,39.3942133815552,-0.104315268659227,39.4134267631103,-0.0371778650234345
40.0542495479204,0.0170713105764294,40.0542495479204,-0.0593590628723978,40.0542495479204,0.0306004325693061,40.0160456409342,-0.152000269198572,40.0180831826401,-0.130533929484644,40.0180831826401,-0.103235826579547,40.0361663652803,-0.0363176970051203
40.6758589511754,0.0197195168453888,40.6758589511754,-0.0576413709541847,40.6758589511754,0.0313271810804989,40.6400427883758,-0.153261950702407,40.6419529837251,-0.131002926333645,40.6419529837251,-0.102162161963071,40.6589059674503,-0.0354174904412863
41.2974683544304,0.0223327885156437,41.2974683544304,-0.0560353162589601,41.2974683544304,0.032130302642825,41.2640399358174,-0.154662772455212,41.2658227848101,-0.131668754954032,41.2658227848101,-0.101185089602814,41.2816455696203,-0.0345273934799943
41.9190777576854,0.0248988561280412,41.9190777576854,-0.0545700359971126,41.9190777576854,0.0330003157531727,41.8880370832591,-0.156250356625523,41.8896925858951,-0.132592913861299,41.8896925858951,-0.100395424291785,41.9043851717902,-0.0336975542693064
42.5406871609403,0.0274054502234283,42.5406871609403,-0.0532746673790311,42.5406871609403,0.0339277389084303,42.5120342307007,-0.158072325381877,42.5135623869801,-0.133836901570943,42.5135623869801,-0.0998839808229993,42.5271247739602,-0.0329781209572845
43.1622965641953,0.0298403013426523,43.1622965641953,-0.0521783476151043,43.1622965641953,0.0349030906054859,43.1360313781423,-0.160176300892812,43.1374321880651,-0.135462216598458,43.1374321880651,-0.0997415739894672,43.1498643761302,-0.0324192416919907
43.7839059674503,0.0321911400265603,43.7839059674503,-0.0513102139157209,43.7839059674503,0.0359168893412278,43.7600285255839,-0.162609905326865,43.7613019891501,-0.13753035745934,43.7613019891501,-0.100059018584201,43.7726039783002,-0.0320710646214868
44.4055153707052,0.0344457301317688,44.4055153707052,-0.0506993200110333,44.4055153707052,0.0369596536125443,44.3840256730255,-0.165420760401519,44.3851717902351,-0.14010277713897,44.3851717902351,-0.100927128462297,44.3953435804702,-0.0319837374248762
45.0271247739602,0.0365986112301665,45.0271247739602,-0.0503577415358474,45.0271247739602,0.038022851153759,45.0080228204671,-0.168639247747949,45.0090415913201,-0.143211581967644,45.0090415913201,-0.102407079220615,45.0180831826401,-0.0321921140334278
45.6487341772152,0.0386593017313144,45.6487341772152,-0.0502600212411372,45.6487341772152,0.0391028241169379,45.6320199679087,-0.172232830076204,45.6329113924051,-0.14680910741862,45.6329113924051,-0.104452546375287,45.6408227848101,-0.0326748611291746
46.2703435804702,0.0406393254598688,46.2703435804702,-0.050375676854343,46.2703435804702,0.0401974749599293,46.2560171153503,-0.176154620513554,46.25678119349,-0.150834263414111,46.25678119349,-0.10699284037677,46.2635623869801,-0.0333976827084202
46.8919529837251,0.0425502062404859,46.8919529837251,-0.0506742261029055,46.8919529837251,0.0413047068427598,46.8800142627919,-0.180357732187272,46.880650994575,-0.155225959876329,46.880650994575,-0.109957271675518,46.8863019891501,-0.0343262824163791
47.5135623869801,0.0444034678978218,47.5135623869801,-0.0511251867142652,47.5135623869801,0.0424224229254563,47.5040114102336,-0.184795278224629,47.50452079566,-0.159923106727487,47.50452079566,-0.113275150721988,47.5090415913201,-0.0354263638982658
48.1351717902351,0.0462106342565329,48.1351717902351,-0.0516980764158627,48.1351717902351,0.0435485263680456,48.1280085576752,-0.189420371752899,48.128390596745,-0.164864613889796,48.128390596745,-0.116875787966635,48.1317811934901,-0.0366636307992947
48.7567811934901,0.0479832291412752,48.7567811934901,-0.0523624129351385,48.7567811934901,0.0446809203305545,48.7520057051168,-0.194186125899352,48.75226039783,-0.169989391285469,48.75226039783,-0.120688493859915,48.75452079566,-0.0380037867646802
49.378390596745,0.0497327763767051,49.378390596745,-0.0530877139995332,49.378390596745,0.0458175079730098,49.3760028525584,-0.199045653791261,49.376130198915,-0.175236348836717,49.376130198915,-0.124642578852284,49.37726039783,-0.0394125354396368
50,0.0514707997874788,50,-0.0538434973364874,50,0.0469561924554384,50,-0.203952068555898,50,-0.180544396465754,50,-0.128667353394196,50,-0.040855580469379
